IDBillet,IDClasse,Surclassement,TarifSupplementaire
2048,1,False,0
2051,1,True,162
2052,1,False,0
2053,1,False,0
2054,1,False,0
2055,1,False,0
2056,1,False,0
2057,1,False,0
2058,1,True,196
2059,1,False,0
2060,1,False,0
2061,1,True,165
2063,1,False,0
2064,1,False,0
2065,1,False,0
2066,1,False,0
2067,1,True,283
2068,1,False,0
2070,1,False,0
2071,1,False,0
2072,1,False,0
2073,1,True,247
2074,1,True,111
2075,1,True,252
2077,1,False,0
2078,1,True,92
2079,1,False,0
2080,1,False,0
2081,1,False,0
2082,1,True,286
2083,1,False,0
2084,1,True,122
2085,1,True,84
2087,1,False,0
2089,1,False,0
2090,1,False,0
2091,1,False,0
2092,1,True,289
2093,1,False,0
2095,1,False,0
2096,1,False,0
2097,1,False,0
2098,1,True,92
2099,1,True,70
2102,1,False,0
2103,1,True,258
2104,1,False,0
2105,1,False,0
2106,1,False,0
2107,1,False,0
2110,1,False,0
2111,1,True,219
2112,1,True,297
2113,1,False,0
2114,1,False,0
2115,1,False,0
2116,1,False,0
2118,1,True,179
2119,1,False,0
2120,1,True,110
2122,1,False,0
2123,1,False,0
2124,1,False,0
2125,1,False,0
2126,1,True,137
2128,1,False,0
2129,1,False,0
2132,1,False,0
2133,1,True,241
2134,1,False,0
2135,1,False,0
2139,1,True,255
2140,1,False,0
2142,1,True,91
2143,1,False,0
2144,1,False,0
2146,1,True,115
2149,1,False,0
2150,1,False,0
2151,1,False,0
2152,1,True,219
2153,1,False,0
2154,1,False,0
2155,1,False,0
2156,1,True,251
2157,1,False,0
2158,1,False,0
2159,1,False,0
2161,1,False,0
2162,1,False,0
2163,1,False,0
2164,1,False,0
2166,1,True,256
2167,1,True,70
2168,1,False,0
2169,1,False,0
2170,1,False,0
2171,1,True,268
2172,1,False,0
2174,1,True,263
2175,1,False,0
2176,1,False,0
2177,1,True,244
2178,1,False,0
2179,1,False,0
2180,1,False,0
2181,1,False,0
2182,1,False,0
2183,1,False,0
2184,1,False,0
2185,1,False,0
2186,1,False,0
2187,1,False,0
2188,1,False,0
2189,1,False,0
2190,1,False,0
2191,1,False,0
2192,1,False,0
2193,1,False,0
2194,1,True,133
2195,1,False,0
2196,1,False,0
2197,1,True,284
2198,1,False,0
2199,1,True,153
2200,1,False,0
2201,1,False,0
2202,1,False,0
2203,1,False,0
2206,1,False,0
2208,1,False,0
2209,1,False,0
2210,1,True,113
2211,1,False,0
2212,1,False,0
2214,1,False,0
2215,1,False,0
2217,1,False,0
2218,1,False,0
2222,1,False,0
2224,1,False,0
2225,1,False,0
2226,1,False,0
2229,1,False,0
2230,1,False,0
2231,1,False,0
2232,1,False,0
2233,1,True,193
2234,1,False,0
2240,1,True,151
2241,1,False,0
2242,1,False,0
2244,1,True,212
2246,1,False,0
2247,1,True,89
2248,1,True,106
2249,1,False,0
2250,1,True,249
2251,1,False,0
2252,1,False,0
2254,1,False,0
2255,1,False,0
2256,1,True,160
2257,1,False,0
2258,1,False,0
2259,1,True,124
2260,1,False,0
2261,1,False,0
2262,1,True,135
2263,1,True,254
2264,1,False,0
2265,1,False,0
2266,1,False,0
2267,1,False,0
2268,1,False,0
2269,1,False,0
2270,1,True,201
2272,1,False,0
2273,1,True,214
2274,1,True,275
2275,1,True,283
2276,1,False,0
2277,1,False,0
2278,1,False,0
2279,1,False,0
2280,1,False,0
2284,1,False,0
2285,1,False,0
2286,1,False,0
2287,1,False,0
2288,1,True,280
2289,1,False,0
2290,1,False,0
2293,1,False,0
2294,1,False,0
2295,1,True,202
2296,1,False,0
2297,1,False,0
2298,1,True,213
2299,1,True,159
2300,1,False,0
2301,1,False,0
2302,1,False,0
2303,1,False,0
2304,1,False,0
2305,1,True,128
2307,1,False,0
2308,1,True,100
2309,1,False,0
2310,1,False,0
2311,1,False,0
2312,1,False,0
2313,1,True,287
2314,1,False,0
2315,1,False,0
2317,1,False,0
2319,1,False,0
2321,1,True,288
2322,1,False,0
2323,1,False,0
2324,1,False,0
2325,1,False,0
2326,1,False,0
2330,1,False,0
2331,1,True,143
2333,1,True,144
2334,1,False,0
2335,1,True,271
2336,1,False,0
2337,1,False,0
2339,1,False,0
2340,1,False,0
2341,1,True,123
2342,1,False,0
2344,1,False,0
2346,1,False,0
2347,1,False,0
2348,1,False,0
2350,1,False,0
2353,1,True,256
2354,1,False,0
2356,1,False,0
2357,1,False,0
2358,1,False,0
2359,1,False,0
2360,1,True,99
2361,1,False,0
2362,1,False,0
2363,1,False,0
2364,1,True,263
2365,1,True,245
2367,1,True,273
2368,1,False,0
2369,1,False,0
2370,1,False,0
2371,1,False,0
2372,1,True,92
2373,1,False,0
2375,1,False,0
2377,1,False,0
2378,1,False,0
2379,1,True,267
2380,1,True,280
2381,1,False,0
2384,1,False,0
2386,1,True,126
2387,1,True,160
2388,1,False,0
2389,1,False,0
2390,1,False,0
2391,1,False,0
2392,1,False,0
2393,1,True,167
2394,1,True,231
2395,1,False,0
2396,1,False,0
2397,1,False,0
2398,1,False,0
2399,1,False,0
2401,1,False,0
2402,1,False,0
2403,1,False,0
2404,1,True,287
2405,1,False,0
2406,1,True,237
2407,1,False,0
2409,1,False,0
2410,1,False,0
2411,1,False,0
2412,1,True,148
2413,1,False,0
2414,1,True,300
2415,1,True,128
2416,1,False,0
2417,1,False,0
2418,1,False,0
2419,1,False,0
2420,1,False,0
2422,1,True,188
2423,1,False,0
2424,1,True,197
2426,1,False,0
2427,1,False,0
2428,1,False,0
2429,1,False,0
2430,1,False,0
2431,1,False,0
2432,1,False,0
2433,1,False,0
2434,1,False,0
2435,1,False,0
2436,1,False,0
2437,1,False,0
2438,1,False,0
2439,1,False,0
2441,1,False,0
2443,1,False,0
2444,1,False,0
2446,1,False,0
2447,1,False,0
2449,1,True,276
2450,1,False,0
2451,1,False,0
2452,1,True,223
2453,1,False,0
2454,1,True,208
2455,1,False,0
2458,1,True,172
2459,1,False,0
2460,1,True,151
2461,1,False,0
2462,1,False,0
2463,1,False,0
2464,1,True,98
2465,1,False,0
2466,1,True,124
2467,1,False,0
2468,1,False,0
2471,1,False,0
2472,1,False,0
2473,1,False,0
2477,1,False,0
2478,1,True,183
2479,1,False,0
2480,1,False,0
2481,1,False,0
2482,1,False,0
2483,1,False,0
2484,1,False,0
2485,1,False,0
2486,1,False,0
2487,1,False,0
2488,1,True,285
2489,1,True,256
2490,1,True,131
2491,1,True,71
2492,1,False,0
2493,1,False,0
2494,1,False,0
2495,1,False,0
2496,1,False,0
2499,1,False,0
2500,1,True,100
2501,1,False,0
2502,1,False,0
2505,1,True,237
2506,1,False,0
2507,1,False,0
2508,1,False,0
2509,1,True,105
2510,1,True,239
2511,1,False,0
2512,1,False,0
2513,1,True,252
2514,1,False,0
2515,1,False,0
2516,1,False,0
2519,1,False,0
2520,1,False,0
2521,1,True,265
2522,1,False,0
2523,1,False,0
2524,1,False,0
2525,1,False,0
2526,1,False,0
2527,1,False,0
2528,1,False,0
2529,1,False,0
2530,1,False,0
2531,1,False,0
2533,1,True,186
2535,1,False,0
2536,1,False,0
2537,1,False,0
2539,1,False,0
2540,1,True,224
2542,1,False,0
2544,1,False,0
2548,1,False,0
2549,1,False,0
2550,1,False,0
2551,1,False,0
2552,1,True,109
2553,1,False,0
2554,1,True,250
2555,1,False,0
2556,1,False,0
2557,1,False,0
2558,1,False,0
2559,1,False,0
2560,1,False,0
2561,1,False,0
2562,1,False,0
2563,1,False,0
2565,1,False,0
2566,1,True,195
2567,1,True,104
2568,1,False,0
2570,1,False,0
2571,1,False,0
2572,1,True,144
2573,1,False,0
2575,1,True,215
2577,1,False,0
2578,1,False,0
2580,1,False,0
2581,1,False,0
2582,1,False,0
2583,1,False,0
2584,1,False,0
2586,1,False,0
2587,1,True,118
2589,1,True,208
2590,1,False,0
2591,1,False,0
2592,1,False,0
2593,1,False,0
2594,1,False,0
2595,1,False,0
2596,1,False,0
2598,1,False,0
2599,1,False,0
2600,1,True,254
2602,1,False,0
2603,1,False,0
2605,1,True,295
2606,1,False,0
2607,1,False,0
2608,1,True,275
2609,1,False,0
2610,1,False,0
2612,1,False,0
2613,1,True,237
2614,1,False,0
2615,1,False,0
2616,1,False,0
2617,1,True,81
2618,1,False,0
2619,1,True,231
2622,1,False,0
2624,1,False,0
2625,1,False,0
2626,1,False,0
2627,1,False,0
2631,1,False,0
2632,1,False,0
2633,1,False,0
2634,1,False,0
2635,1,False,0
2636,1,False,0
2638,1,False,0
2639,1,False,0
2640,1,True,183
2642,1,False,0
2644,1,False,0
2645,1,False,0
2646,1,False,0
2647,1,False,0
2648,1,True,246
2649,1,False,0
2650,1,True,209
2651,1,True,90
2652,1,False,0
2653,1,False,0
2654,1,False,0
2656,1,False,0
2657,1,False,0
2658,1,False,0
2659,1,False,0
2661,1,False,0
2662,1,True,236
2663,1,False,0
2664,1,False,0
2665,1,True,101
2666,1,True,158
2667,1,False,0
2669,1,True,164
2671,1,True,105
2672,1,False,0
2673,1,True,274
2674,1,False,0
2675,1,True,85
2677,1,True,170
2681,1,True,286
2682,1,False,0
2684,1,False,0
2685,1,False,0
2686,1,False,0
2687,1,False,0
2688,1,False,0
2689,1,False,0
2690,1,False,0
2691,1,False,0
2692,1,False,0
2693,1,True,281
2695,1,False,0
2696,1,False,0
2697,1,False,0
2702,1,True,125
2703,1,True,84
2704,1,False,0
2705,1,False,0
2706,1,False,0
2707,1,False,0
2708,1,False,0
2709,1,False,0
2710,1,False,0
2712,1,False,0
2714,1,False,0
2715,1,True,102
2716,1,False,0
2717,1,False,0
2718,1,False,0
2719,1,False,0
2720,1,False,0
2721,1,True,166
2722,1,False,0
2723,1,False,0
2724,1,False,0
2725,1,False,0
2726,1,False,0
2727,1,False,0
2729,1,False,0
2730,1,False,0
2731,1,False,0
2732,1,False,0
2733,1,True,166
2734,1,False,0
2735,1,False,0
2736,1,False,0
2737,1,False,0
2738,1,False,0
2739,1,False,0
2740,1,False,0
2741,1,False,0
2742,1,True,190
2743,1,True,76
2744,1,False,0
2745,1,False,0
2746,1,False,0
2747,1,False,0
2749,1,False,0
2750,1,True,150
2751,1,False,0
2752,1,False,0
2753,1,False,0
2757,1,False,0
2758,1,False,0
2759,1,True,230
2760,1,True,218
2761,1,False,0
2762,1,False,0
2763,1,False,0
2764,1,False,0
2766,1,True,237
2770,1,True,177
2771,1,False,0
2772,1,False,0
2774,1,False,0
2775,1,False,0
2776,1,False,0
2778,1,False,0
2779,1,False,0
2780,1,True,260
2781,1,False,0
2782,1,False,0
2785,1,False,0
2786,1,False,0
2787,1,True,208
2788,1,False,0
2789,1,True,154
2790,1,False,0
2791,1,True,201
2792,1,False,0
2794,1,False,0
2795,1,False,0
2796,1,False,0
2797,1,True,190
2798,1,True,239
2799,1,False,0
2800,1,False,0
2801,1,True,77
2803,1,False,0
2804,1,False,0
2805,1,False,0
2806,1,False,0
2807,1,False,0
2808,1,False,0
2809,1,False,0
2810,1,False,0
2811,1,False,0
2812,1,False,0
2813,1,False,0
2814,1,True,275
2815,1,False,0
2816,1,False,0
2817,1,False,0
2818,1,False,0
2819,1,False,0
2820,1,False,0
2821,1,False,0
2822,1,False,0
2823,1,False,0
2824,1,False,0
2826,1,False,0
2828,1,False,0
2829,1,True,173
2830,1,True,158
2831,1,False,0
2833,1,False,0
2834,1,True,108
2835,1,False,0
2836,1,False,0
2837,1,False,0
2839,1,False,0
2840,1,False,0
2841,1,True,250
2842,1,True,212
2843,1,True,156
2844,1,True,122
2845,1,True,145
2847,1,True,276
2848,1,True,98
2849,1,False,0
2851,1,False,0
2852,1,False,0
2853,1,False,0
2854,1,True,186
2855,1,False,0
2856,1,False,0
2857,1,False,0
2859,1,True,266
2860,1,False,0
2861,1,True,279
2862,1,False,0
2863,1,False,0
2865,1,True,96
2866,1,True,202
2868,1,False,0
2869,1,True,176
2870,1,True,113
2871,1,True,254
2872,1,False,0
2873,1,False,0
2874,1,False,0
2875,1,True,88
2876,1,False,0
2877,1,False,0
2879,1,False,0
2880,1,True,196
2881,1,False,0
2882,1,True,249
2883,1,False,0
2885,1,True,158
2886,1,False,0
2887,1,False,0
2888,1,False,0
2890,1,False,0
2891,1,False,0
2893,1,True,274
2894,1,False,0
2896,1,True,195
2898,1,False,0
2899,1,False,0
2901,1,True,272
2902,1,False,0
2903,1,True,290
2904,1,False,0
2905,1,False,0
2906,1,False,0
2908,1,False,0
2910,1,False,0
2911,1,True,261
2912,1,False,0
2913,1,False,0
2915,1,False,0
2916,1,False,0
2917,1,False,0
2918,1,False,0
2919,1,False,0
2920,1,False,0
2922,1,False,0
2923,1,False,0
2924,1,True,274
2926,1,False,0
2927,1,True,217
2928,1,False,0
2929,1,True,249
2931,1,False,0
2932,1,False,0
2933,1,False,0
2934,1,False,0
2936,1,False,0
2937,1,False,0
2938,1,False,0
2939,1,False,0
2941,1,False,0
2942,1,False,0
2943,1,True,248
2944,1,False,0
2945,1,False,0
2948,1,True,244
2950,1,True,280
2951,1,True,110
2953,1,False,0
2954,1,False,0
2955,1,False,0
2956,1,False,0
2957,1,False,0
2958,1,False,0
2959,1,False,0
2960,1,False,0
2961,1,False,0
2963,1,True,272
2964,1,False,0
2965,1,False,0
2966,1,True,72
2967,1,False,0
2968,1,False,0
2969,1,False,0
2970,1,False,0
2971,1,False,0
2972,1,False,0
2973,1,False,0
2974,1,True,89
2975,1,False,0
2976,1,True,232
2977,1,False,0
2978,1,False,0
2979,1,True,235
2980,1,False,0
2981,1,True,265
2982,1,False,0
2983,1,False,0
2984,1,True,94
2985,1,False,0
2986,1,False,0
2987,1,False,0
2988,1,False,0
2989,1,True,215
2990,1,False,0
2991,1,False,0
2992,1,False,0
2994,1,False,0
2995,1,False,0
2996,1,True,215
2997,1,True,112
2998,1,True,144
2999,1,False,0
3000,1,False,0
3003,1,False,0
3006,1,False,0
3007,1,False,0
3008,1,False,0
3012,1,False,0
3013,1,True,229
3016,1,False,0
3017,1,False,0
3018,1,False,0
3020,1,False,0
3021,1,False,0
3022,1,False,0
3023,1,False,0
3024,1,False,0
3025,1,False,0
3026,1,False,0
3027,1,True,142
3028,1,False,0
3030,1,False,0
3031,1,False,0
3032,1,False,0
3033,1,False,0
3035,1,False,0
3036,1,False,0
3037,1,False,0
3039,1,False,0
3040,1,True,178
3041,1,False,0
3043,1,True,219
3045,1,False,0
3047,1,False,0
3048,1,False,0
3049,1,True,274
3051,1,True,101
3052,1,False,0
3053,1,True,237
3054,1,True,190
3055,1,False,0
3056,1,False,0
3057,1,True,256
3058,1,True,161
3059,1,False,0
3060,1,False,0
3061,1,False,0
3062,1,False,0
3063,1,False,0
3064,1,False,0
3065,1,False,0
3066,1,True,275
3067,1,False,0
3068,1,False,0
3072,1,False,0
3073,1,False,0
3074,1,False,0
3075,1,False,0
3076,1,True,240
3077,1,False,0
3078,1,False,0
3079,1,True,184
3081,1,True,125
3082,1,False,0
3083,1,False,0
3084,1,False,0
3085,1,False,0
3086,1,False,0
3087,1,False,0
3088,1,False,0
3090,1,True,106
3091,1,False,0
3093,1,False,0
3094,1,False,0
3097,1,False,0
3098,1,False,0
3100,1,False,0
3101,1,False,0
3102,1,False,0
3103,1,False,0
3105,1,False,0
3106,1,False,0
3107,1,False,0
3108,1,True,277
3109,1,False,0
3110,1,False,0
3111,1,True,238
3112,1,True,121
3113,1,False,0
3115,1,False,0
3116,1,True,166
3117,1,True,172
3118,1,True,176
3119,1,True,254
3120,1,False,0
3121,1,True,282
3122,1,False,0
3123,1,False,0
3125,1,False,0
3126,1,True,193
3127,1,False,0
3128,1,True,243
3129,1,True,71
3130,1,False,0
3131,1,False,0
3132,1,False,0
3134,1,False,0
3135,1,False,0
3136,1,False,0
3139,1,False,0
3140,1,False,0
3141,1,False,0
3143,1,True,221
3144,1,False,0
3145,1,False,0
3147,1,False,0
3148,1,False,0
3151,1,False,0
3152,1,False,0
3153,1,True,231
3154,1,False,0
3156,1,True,294
3157,1,False,0
3158,1,False,0
3159,1,False,0
3160,1,True,239
3161,1,True,203
3162,1,True,166
3164,1,False,0
3165,1,False,0
3166,1,True,233
3168,1,False,0
3169,1,True,236
3170,1,False,0
3171,1,True,98
3172,1,True,130
3175,1,False,0
3176,1,False,0
3178,1,False,0
3180,1,False,0
3181,1,False,0
3182,1,False,0
3184,1,False,0
3186,1,False,0
3188,1,False,0
3189,1,False,0
3191,1,False,0
3192,1,False,0
3193,1,True,147
3194,1,False,0
3195,1,False,0
3196,1,False,0
3197,1,False,0
3198,1,False,0
3199,1,False,0
3200,1,True,177
3201,1,False,0
3202,1,False,0
3203,1,True,224
3205,1,False,0
3206,1,False,0
3207,1,False,0
3208,1,False,0
3209,1,False,0
3210,1,False,0
3211,1,True,294
3213,1,False,0
3214,1,False,0
3215,1,False,0
3217,1,False,0
3218,1,False,0
3220,1,False,0
3221,1,True,278
3222,1,False,0
3224,1,False,0
3225,1,False,0
3226,1,True,287
3227,1,False,0
3229,1,True,86
3230,1,True,179
3231,1,False,0
3234,1,False,0
3235,1,True,180
3236,1,False,0
3237,1,False,0
3238,1,False,0
3239,1,True,286
3240,1,False,0
3242,1,False,0
3243,1,False,0
3245,1,False,0
3246,1,False,0
3247,1,False,0
3248,1,False,0
3250,1,False,0
3251,1,False,0
3252,1,True,77
3253,1,False,0
3254,1,True,206
3256,1,False,0
3257,1,False,0
3259,1,False,0
3260,1,False,0
3261,1,False,0
3262,1,False,0
3264,1,False,0
3265,1,False,0
3266,1,False,0
3267,1,False,0
3268,1,False,0
3269,1,True,94
3270,1,True,209
3271,1,False,0
3272,1,True,143
3274,1,False,0
3276,1,False,0
3278,1,True,284
3279,1,False,0
3280,1,True,118
3281,1,False,0
3282,1,True,112
3283,1,False,0
3284,1,False,0
3286,1,False,0
3289,1,False,0
3290,1,False,0
3291,1,False,0
3292,1,True,245
3293,1,False,0
3295,1,True,223
3296,1,False,0
3297,1,False,0
3300,1,True,236
3301,1,False,0
3302,1,False,0
3303,1,True,93
3304,1,False,0
3305,1,False,0
3306,1,False,0
3307,1,False,0
3309,1,False,0
3310,1,True,202
3311,1,False,0
3312,1,True,95
3313,1,False,0
3314,1,False,0
3316,1,False,0
3317,1,False,0
3318,1,False,0
3319,1,False,0
3320,1,False,0
3321,1,False,0
3322,1,False,0
3323,1,False,0
3325,1,False,0
3326,1,False,0
3327,1,False,0
3328,1,False,0
3329,1,True,118
3330,1,False,0
3331,1,False,0
3332,1,False,0
3334,1,False,0
3335,1,False,0
3336,1,False,0
3337,1,False,0
3338,1,False,0
3339,1,False,0
3341,1,False,0
3342,1,False,0
3343,1,True,252
3344,1,False,0
3345,1,True,189
3346,1,False,0
3347,1,True,162
3348,1,False,0
3349,1,False,0
3350,1,True,167
3351,1,False,0
3353,1,False,0
3354,1,False,0
3355,1,False,0
3356,1,True,152
3357,1,False,0
3358,1,False,0
3359,1,False,0
3360,1,False,0
3361,1,False,0
3363,1,False,0
3364,1,False,0
3365,1,False,0
3366,1,False,0
3367,1,False,0
3369,1,False,0
3370,1,False,0
3371,1,False,0
3373,1,False,0
3374,1,False,0
3375,1,False,0
3376,1,False,0
3378,1,False,0
3379,1,True,106
3380,1,False,0
3381,1,False,0
3382,1,True,162
3383,1,False,0
3384,1,False,0
3386,1,False,0
3388,1,True,262
3389,1,True,84
3391,1,False,0
3392,1,False,0
3393,1,True,70
3394,1,False,0
3396,1,False,0
3397,1,False,0
3399,1,False,0
3401,1,False,0
3402,1,True,84
3403,1,True,252
3406,1,True,152
3407,1,False,0
3408,1,False,0
3409,1,False,0
3410,1,True,146
3411,1,True,137
3412,1,False,0
3413,1,False,0
3414,1,False,0
3416,1,False,0
3418,1,False,0
3419,1,False,0
3422,1,False,0
3424,1,False,0
3425,1,False,0
3427,1,False,0
3428,1,False,0
3429,1,True,141
3430,1,True,260
3431,1,False,0
3432,1,True,107
3433,1,False,0
3434,1,False,0
3439,1,False,0
3440,1,False,0
3441,1,False,0
3442,1,True,147
3443,1,False,0
3444,1,True,168
3445,1,False,0
3446,1,False,0
3447,1,False,0
3448,1,True,219
3449,1,False,0
3450,1,False,0
3451,1,True,182
3452,1,False,0
3453,1,False,0
3454,1,True,99
3456,1,False,0
3457,1,False,0
3458,1,True,96
3459,1,False,0
3460,1,False,0
3461,1,False,0
3462,1,False,0
3463,1,True,157
3464,1,False,0
3465,1,False,0
3466,1,False,0
3467,1,False,0
3469,1,False,0
3470,1,False,0
3472,1,False,0
3473,1,False,0
3474,1,False,0
3475,1,False,0
3477,1,False,0
3478,1,False,0
3479,1,False,0
3480,1,False,0
3481,1,False,0
3483,1,False,0
3484,1,True,294
3485,1,False,0
3486,1,True,145
3487,1,False,0
3488,1,False,0
3489,1,False,0
3490,1,False,0
3491,1,True,70
3492,1,False,0
3493,1,True,286
3495,1,True,107
3496,1,False,0
3497,1,False,0
3498,1,False,0
3499,1,False,0
3500,1,False,0
3501,1,True,280
3507,1,False,0
3508,1,False,0
3509,1,False,0
3510,1,False,0
3512,1,False,0
3514,1,False,0
3515,1,False,0
3516,1,False,0
3517,1,False,0
3518,1,False,0
3520,1,False,0
3521,1,False,0
3522,1,False,0
3523,1,True,260
3525,1,False,0
3526,1,False,0
3527,1,False,0
3528,1,False,0
3530,1,False,0
3532,1,False,0
3533,1,False,0
3534,1,False,0
3535,1,False,0
3536,1,False,0
3537,1,True,108
3539,1,False,0
3542,1,False,0
3544,1,False,0
3545,1,True,169
3546,1,False,0
3548,1,False,0
3549,1,False,0
3551,1,False,0
3552,1,False,0
3553,1,False,0
3554,1,False,0
3555,1,True,154
3556,1,False,0
3557,1,False,0
3558,1,False,0
3561,1,False,0
3562,1,True,250
3563,1,True,210
3564,1,False,0
3566,1,False,0
3568,1,True,85
3569,1,False,0
3570,1,False,0
3571,1,False,0
3572,1,True,120
3573,1,True,262
3574,1,True,255
3575,1,True,284
3577,1,False,0
3578,1,False,0
3580,1,False,0
3582,1,False,0
3583,1,True,277
3584,1,False,0
3585,1,True,221
3586,1,False,0
3587,1,True,77
3588,1,True,205
3589,1,False,0
3590,1,False,0
3591,1,False,0
3592,1,False,0
3594,1,False,0
3595,1,True,297
3597,1,False,0
3598,1,True,105
3599,1,False,0
3601,1,False,0
3602,1,True,107
3603,1,False,0
3604,1,False,0
3605,1,False,0
3606,1,False,0
3607,1,True,201
3610,1,True,162
3612,1,False,0
3613,1,False,0
3615,1,False,0
3616,1,False,0
3617,1,False,0
3618,1,False,0
3619,1,False,0
3620,1,True,179
3621,1,False,0
3622,1,False,0
3623,1,True,235
3624,1,False,0
3625,1,True,153
3626,1,False,0
3627,1,True,212
3628,1,True,201
3629,1,False,0
3630,1,True,75
3631,1,True,238
3632,1,False,0
3633,1,False,0
3635,1,True,276
3637,1,False,0
3638,1,False,0
3639,1,False,0
3640,1,False,0
3641,1,False,0
3643,1,False,0
3644,1,False,0
3645,1,False,0
3646,1,False,0
3647,1,False,0
3648,1,True,290
3649,1,False,0
3650,1,False,0
3651,1,False,0
3652,1,False,0
3653,1,False,0
3654,1,True,210
3655,1,False,0
3656,1,False,0
3657,1,False,0
3660,1,False,0
3662,1,True,92
3664,1,False,0
3665,1,False,0
3666,1,True,166
3668,1,False,0
3669,1,False,0
3670,1,False,0
3672,1,False,0
3673,1,True,205
3674,1,False,0
3675,1,False,0
3676,1,False,0
3677,1,False,0
3678,1,False,0
3679,1,True,217
3680,1,False,0
3681,1,False,0
3683,1,False,0
3684,1,True,122
3685,1,False,0
3686,1,True,131
3687,1,True,87
3688,1,False,0
3689,1,True,106
3690,1,False,0
3691,1,True,164
3692,1,True,200
3693,1,False,0
3694,1,False,0
3695,1,True,98
3697,1,False,0
3698,1,True,178
3699,1,False,0
3700,1,False,0
3702,1,False,0
3703,1,False,0
3704,1,False,0
3705,1,False,0
3706,1,False,0
3707,1,False,0
3708,1,True,249
3709,1,False,0
3710,1,False,0
3711,1,False,0
3712,1,True,280
3713,1,True,300
3714,1,True,109
3715,1,False,0
3716,1,False,0
3718,1,False,0
3719,1,False,0
3720,1,True,222
3721,1,False,0
3722,1,True,235
3723,1,False,0
3725,1,False,0
3726,1,False,0
3727,1,False,0
3728,1,False,0
3729,1,False,0
3730,1,False,0
3731,1,False,0
3732,1,False,0
3733,1,True,273
3734,1,True,272
3735,1,False,0
3736,1,False,0
3738,1,False,0
3740,1,False,0
3741,1,False,0
3743,1,False,0
3744,1,True,266
3745,1,True,140
3746,1,True,215
3747,1,False,0
3748,1,False,0
3749,1,False,0
3750,1,False,0
3751,1,False,0
3754,1,False,0
3755,1,False,0
3756,1,False,0
3757,1,False,0
3758,1,False,0
3759,1,True,262
