id_miles,id_participant,id_vol,miles_calculé,IDVol,DateVol,VilleDepart,VilleArrivee,DistanceVol,DureeVol,Statut,IDAppareil
282,35,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
283,35,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
284,35,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
285,35,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
286,35,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
287,35,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
288,35,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
289,35,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
290,35,VOL02888,36,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
291,36,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
292,36,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
293,36,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
294,36,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
295,36,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
296,36,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
297,36,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
298,36,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
299,37,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
300,37,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
301,37,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
302,37,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
303,37,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
304,37,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
305,38,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
306,38,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
307,38,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
308,38,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
309,38,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
310,38,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
311,38,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
312,38,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
313,38,VOL00133,81,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
314,38,VOL02888,80,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
315,39,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
316,39,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
317,39,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
318,39,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
319,39,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
320,39,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
321,39,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
322,39,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
323,40,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
324,40,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
325,40,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
326,40,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
327,40,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
328,40,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
329,40,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
330,40,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
331,40,VOL00133,63,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
332,40,VOL02888,63,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
333,40,VOL00998,51,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
334,41,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
335,41,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
336,41,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
337,41,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
338,42,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
339,42,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
340,42,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
341,42,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
342,42,VOL02918,101,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
343,42,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
344,43,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
345,43,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
346,43,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
347,43,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
348,44,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
349,44,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
350,44,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
351,44,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
352,44,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
353,44,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
354,44,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
355,44,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
356,45,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
357,45,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
358,45,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
359,45,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
360,46,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
361,46,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
362,46,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
363,46,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
364,46,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
365,46,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
366,46,VOL00389,34,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
367,46,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
368,47,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
369,47,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
370,47,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
371,47,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
372,48,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
373,48,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
374,48,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
375,48,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
376,48,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
377,48,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
378,48,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
379,48,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
380,48,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
381,48,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
382,48,VOL00998,15,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
383,49,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
384,49,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
385,49,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
386,49,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
387,49,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
388,49,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
389,49,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
390,49,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
391,49,VOL00133,63,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
392,49,VOL02888,63,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
393,50,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
394,50,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
395,50,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
396,50,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
397,50,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
398,50,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
399,50,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
400,50,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
401,50,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
402,50,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
403,51,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
404,51,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
405,51,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
406,51,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
407,52,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
408,52,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
409,52,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
410,52,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
411,52,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
412,52,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
413,52,VOL00389,34,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
414,52,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
415,53,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
416,53,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
417,53,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
418,53,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
419,53,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
420,53,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
421,53,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
422,53,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
423,53,VOL01066,34,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
424,53,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
425,54,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
426,54,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
427,54,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
428,54,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
429,54,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
430,54,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
431,54,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
432,54,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
433,55,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
434,55,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
435,55,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
436,55,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
437,55,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
438,55,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
439,55,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
440,55,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
441,55,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
442,55,VOL02888,36,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
443,56,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
444,56,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
445,56,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
446,56,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
447,56,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
448,56,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
449,56,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
450,56,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
451,57,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
452,57,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
453,57,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
454,57,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
455,57,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
456,57,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
457,57,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
458,57,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
459,57,VOL01066,60,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
460,57,VOL00133,63,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
461,58,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
462,58,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
463,58,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
464,58,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
465,58,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
466,58,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
467,58,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
468,58,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
469,59,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
470,59,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
471,59,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
472,59,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
473,59,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
474,59,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
475,59,VOL00389,34,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
476,59,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
477,60,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
478,60,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
479,60,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
480,60,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
481,60,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
482,60,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
483,60,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
484,60,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
485,60,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
486,60,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
487,61,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
488,61,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
489,61,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
490,61,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
491,61,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
492,61,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
493,62,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
494,62,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
495,62,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
496,62,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
497,62,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
498,62,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
499,62,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
500,62,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
501,62,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
502,62,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
503,62,VOL00998,15,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
504,63,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
505,63,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
506,63,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
507,63,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
508,63,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
509,63,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
510,63,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
511,63,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
512,63,VOL00133,81,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
513,63,VOL02888,80,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
514,63,VOL00998,66,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
515,64,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
516,64,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
517,64,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
518,64,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
519,65,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
520,65,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
521,65,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
522,65,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
523,65,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
524,65,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
525,66,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
526,66,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
527,66,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
528,66,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
529,66,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
530,66,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
531,66,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
532,66,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
533,66,VOL00133,81,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
534,66,VOL02888,80,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
535,66,VOL00998,66,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
536,67,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
537,67,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
538,67,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
539,67,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
540,67,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
541,67,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
542,67,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
543,67,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
544,67,VOL01066,60,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
545,67,VOL00133,63,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
546,68,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
547,68,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
548,68,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
549,68,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
550,68,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
551,68,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
552,68,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
553,68,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
554,68,VOL01066,77,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
555,68,VOL00133,81,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
556,69,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
557,69,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
558,69,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
559,69,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
560,69,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
561,69,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
