id_miles,id_participant,id_vol,miles_calculé
4376,560,VOL00143,81
4377,560,VOL01066,60
4378,560,VOL00133,63
4379,561,VOL00412,45
4380,561,VOL02254,39
4381,561,VOL02225,39
4382,561,VOL01337,87
4383,562,VOL00412,13
4384,562,VOL02254,11
4385,562,VOL02225,11
4386,562,VOL01337,25
4387,563,VOL00412,58
4388,563,VOL02254,50
4389,563,VOL02225,50
4390,563,VOL01337,112
4391,563,VOL01172,91
4392,563,VOL00279,74
4393,563,VOL00233,91
4394,563,VOL00143,104
4395,564,VOL00412,26
4396,564,VOL02254,22
4397,564,VOL02225,22
4398,564,VOL01337,50
4399,564,VOL01172,41
4400,564,VOL00279,33
4401,564,VOL00389,34
4402,564,VOL00233,40
4403,565,VOL00412,13
4404,565,VOL02254,11
4405,565,VOL02225,11
4406,565,VOL01337,25
4407,565,VOL01172,20
4408,565,VOL00279,16
4409,565,VOL00233,20
4410,565,VOL00143,23
4411,565,VOL00133,18
4412,565,VOL02888,18
4413,565,VOL00998,15
4414,566,VOL00412,58
4415,566,VOL02254,50
4416,566,VOL02225,50
4417,566,VOL01337,112
4418,566,VOL01172,91
4419,566,VOL00279,74
4420,566,VOL00233,91
4421,566,VOL00143,104
4422,567,VOL00412,26
4423,567,VOL02254,22
4424,567,VOL02225,22
4425,567,VOL01337,50
4426,567,VOL01172,41
4427,567,VOL00279,33
4428,568,VOL00412,45
4429,568,VOL02254,39
4430,568,VOL02225,39
4431,568,VOL01337,87
4432,568,VOL01172,71
4433,568,VOL00279,58
4434,568,VOL00233,71
4435,568,VOL00143,81
4436,568,VOL01066,60
4437,568,VOL00133,63
4438,569,VOL00412,13
4439,569,VOL02254,11
4440,569,VOL02225,11
4441,569,VOL01337,25
4442,570,VOL00412,13
4443,570,VOL02254,11
4444,570,VOL02225,11
4445,570,VOL01337,25
4446,570,VOL01172,20
4447,570,VOL00279,16
4448,570,VOL00233,20
4449,570,VOL00143,23
4450,571,VOL00412,45
4451,571,VOL02254,39
4452,571,VOL02225,39
4453,571,VOL01337,87
4454,571,VOL02918,78
4455,571,VOL01172,71
4456,572,VOL00412,45
4457,572,VOL02254,39
4458,572,VOL02225,39
4459,572,VOL01337,87
4460,572,VOL01172,71
4461,572,VOL00279,58
4462,572,VOL00233,71
4463,572,VOL00143,81
4464,573,VOL00412,45
4465,573,VOL02254,39
4466,573,VOL02225,39
4467,573,VOL01337,87
4468,573,VOL01172,71
4469,573,VOL00279,58
4470,574,VOL00412,13
4471,574,VOL02254,11
4472,574,VOL02225,11
4473,574,VOL01337,25
4474,574,VOL01172,20
4475,574,VOL00279,16
4476,574,VOL00233,20
4477,574,VOL00143,23
4478,575,VOL00412,45
4479,575,VOL02254,39
4480,575,VOL02225,39
4481,575,VOL01337,87
4482,575,VOL01172,71
4483,575,VOL00279,58
4484,575,VOL00233,71
4485,575,VOL00143,81
4486,575,VOL00133,63
4487,575,VOL02888,63
4488,575,VOL00998,51
4489,576,VOL00412,58
4490,576,VOL02254,50
4491,576,VOL02225,50
4492,576,VOL01337,112
4493,576,VOL01172,91
4494,576,VOL00279,74
4495,576,VOL00233,91
4496,576,VOL00143,104
4497,577,VOL00412,26
4498,577,VOL02254,22
4499,577,VOL02225,22
4500,577,VOL01337,50
4501,577,VOL01172,41
4502,577,VOL00279,33
4503,578,VOL00412,26
4504,578,VOL02254,22
4505,578,VOL02225,22
4506,578,VOL01337,50
4507,578,VOL01172,41
4508,578,VOL00279,33
4509,578,VOL00233,40
4510,578,VOL00143,46
4511,578,VOL00133,36
4512,578,VOL02888,36
4513,578,VOL00998,29
4514,579,VOL00412,45
4515,579,VOL02254,39
4516,579,VOL02225,39
4517,579,VOL01337,87
4518,579,VOL01172,71
4519,579,VOL00279,58
4520,579,VOL00233,71
4521,579,VOL00143,81
4522,580,VOL00412,45
4523,580,VOL02254,39
4524,580,VOL02225,39
4525,580,VOL01337,87
4526,580,VOL01172,71
4527,580,VOL00279,58
4528,580,VOL00233,71
4529,580,VOL00143,81
4530,580,VOL00133,63
4531,580,VOL02888,63
4532,581,VOL00412,45
4533,581,VOL02254,39
4534,581,VOL02225,39
4535,581,VOL01337,87
4536,581,VOL02918,78
4537,581,VOL01172,71
4538,582,VOL00412,26
4539,582,VOL02254,22
4540,582,VOL02225,22
4541,582,VOL01337,50
4542,582,VOL01172,41
4543,582,VOL00279,33
4544,582,VOL00389,34
4545,582,VOL00233,40
4546,583,VOL00412,45
4547,583,VOL02254,39
4548,583,VOL02225,39
4549,583,VOL01337,87
4550,584,VOL00412,58
4551,584,VOL02254,50
4552,584,VOL02225,50
4553,584,VOL01337,112
4554,584,VOL01172,91
4555,584,VOL00279,74
4556,584,VOL00233,91
4557,584,VOL00143,104
4558,585,VOL00412,45
4559,585,VOL02254,39
4560,585,VOL02225,39
4561,585,VOL01337,87
4562,585,VOL01172,71
4563,585,VOL00279,58
4564,585,VOL00233,71
4565,585,VOL00143,81
4566,586,VOL00412,58
4567,586,VOL02254,50
4568,586,VOL02225,50
4569,586,VOL01337,112
4570,586,VOL01172,91
4571,586,VOL00279,74
4572,586,VOL00233,91
4573,586,VOL00143,104
4574,586,VOL01066,77
4575,586,VOL00133,81
4576,587,VOL00412,13
4577,587,VOL02254,11
4578,587,VOL02225,11
4579,587,VOL01337,25
4580,587,VOL01172,20
4581,587,VOL00279,16
4582,587,VOL00233,20
4583,587,VOL00143,23
4584,587,VOL00133,18
4585,587,VOL02888,18
4586,588,VOL00412,13
4587,588,VOL02254,11
4588,588,VOL02225,11
4589,588,VOL01337,25
4590,588,VOL01172,20
4591,588,VOL00279,16
4592,588,VOL00233,20
4593,588,VOL00143,23
4594,588,VOL01066,17
4595,588,VOL00133,18
4596,589,VOL00412,26
4597,589,VOL02254,22
4598,589,VOL02225,22
4599,589,VOL01337,50
4600,589,VOL01172,41
4601,589,VOL00279,33
4602,589,VOL00233,40
4603,589,VOL00143,46
4604,589,VOL00133,36
4605,589,VOL02888,36
4606,590,VOL00412,26
4607,590,VOL02254,22
4608,590,VOL02225,22
4609,590,VOL01337,50
4610,590,VOL01172,41
4611,590,VOL00279,33
4612,590,VOL00233,40
4613,590,VOL00143,46
4614,590,VOL00133,36
4615,590,VOL02888,36
4616,591,VOL00412,45
4617,591,VOL02254,39
4618,591,VOL02225,39
4619,591,VOL01337,87
4620,592,VOL00412,13
4621,592,VOL02254,11
4622,592,VOL02225,11
4623,592,VOL01337,25
4624,592,VOL01172,20
4625,592,VOL00279,16
4626,592,VOL00389,17
4627,592,VOL00233,20
4628,593,VOL00412,45
4629,593,VOL02254,39
4630,593,VOL02225,39
4631,593,VOL01337,87
4632,593,VOL01172,71
4633,593,VOL00279,58
4634,593,VOL00233,71
4635,593,VOL00143,81
4636,593,VOL00133,63
4637,593,VOL02888,63
4638,594,VOL00412,26
4639,594,VOL02254,22
4640,594,VOL02225,22
4641,594,VOL01337,50
4642,594,VOL02918,45
4643,594,VOL01172,41
4644,595,VOL00412,26
4645,595,VOL02254,22
4646,595,VOL02225,22
4647,595,VOL01337,50
4648,595,VOL01172,41
4649,595,VOL00279,33
4650,595,VOL00233,40
4651,595,VOL00143,46
4652,595,VOL00133,36
4653,595,VOL02888,36
4654,595,VOL00998,29
4655,596,VOL00412,13
4656,596,VOL02254,11
4657,596,VOL02225,11
4658,596,VOL01337,25
4659,596,VOL01172,20
4660,596,VOL00279,16
4661,596,VOL00233,20
4662,596,VOL00143,23
4663,597,VOL00412,13
4664,597,VOL02254,11
4665,597,VOL02225,11
4666,597,VOL01337,25
4667,597,VOL01172,20
4668,597,VOL00279,16
4669,598,VOL00412,13
4670,598,VOL02254,11
4671,598,VOL02225,11
4672,598,VOL01337,25
4673,598,VOL01172,20
4674,598,VOL00279,16
4675,598,VOL00233,20
4676,598,VOL00143,23
4677,598,VOL01066,17
4678,598,VOL00133,18
4679,599,VOL00412,13
4680,599,VOL02254,11
4681,599,VOL02225,11
4682,599,VOL01337,25
4683,599,VOL01172,20
4684,599,VOL00279,16
4685,599,VOL00233,20
4686,599,VOL00143,23
4687,599,VOL00133,18
4688,599,VOL02888,18
4689,599,VOL00998,15
4690,600,VOL00412,45
4691,600,VOL02254,39
4692,600,VOL02225,39
4693,600,VOL01337,87
4694,600,VOL01172,71
4695,600,VOL00279,58
4696,600,VOL00233,71
4697,600,VOL00143,81
4698,600,VOL00133,63
4699,600,VOL02888,63
4700,600,VOL00998,51
4701,601,VOL00412,45
4702,601,VOL02254,39
4703,601,VOL02225,39
4704,601,VOL01337,87
4705,601,VOL01172,71
4706,601,VOL00279,58
4707,601,VOL00389,60
4708,601,VOL00233,71
4709,602,VOL00412,45
4710,602,VOL02254,39
4711,602,VOL02225,39
4712,602,VOL01337,87
4713,602,VOL02918,78
4714,602,VOL01172,71
4715,603,VOL00412,26
4716,603,VOL02254,22
4717,603,VOL02225,22
4718,603,VOL01337,50
4719,603,VOL01172,41
4720,603,VOL00279,33
4721,603,VOL00233,40
4722,603,VOL00143,46
4723,603,VOL00133,36
4724,603,VOL02888,36
4725,604,VOL00412,26
4726,604,VOL02254,22
4727,604,VOL02225,22
4728,604,VOL01337,50
4729,604,VOL01172,41
4730,604,VOL00279,33
4731,604,VOL00233,40
4732,604,VOL00143,46
4733,605,VOL00412,13
4734,605,VOL02254,11
4735,605,VOL02225,11
4736,605,VOL01337,25
4737,605,VOL01172,20
4738,605,VOL00279,16
4739,605,VOL00233,20
4740,605,VOL00143,23
4741,606,VOL00412,26
4742,606,VOL02254,22
4743,606,VOL02225,22
4744,606,VOL01337,50
4745,606,VOL01172,41
4746,606,VOL00279,33
4747,606,VOL00233,40
4748,606,VOL00143,46
4749,606,VOL01066,34
4750,606,VOL00133,36
4751,607,VOL00412,13
4752,607,VOL02254,11
4753,607,VOL02225,11
4754,607,VOL01337,25
4755,607,VOL01172,20
4756,607,VOL00279,16
4757,608,VOL00412,13
4758,608,VOL02254,11
4759,608,VOL02225,11
4760,608,VOL01337,25
4761,609,VOL00412,58
4762,609,VOL02254,50
4763,609,VOL02225,50
4764,609,VOL01337,112
4765,609,VOL01172,91
4766,609,VOL00279,74
4767,609,VOL00233,91
4768,609,VOL00143,104
4769,609,VOL01066,77
4770,609,VOL00133,81
4771,610,VOL00412,13
4772,610,VOL02254,11
4773,610,VOL02225,11
4774,610,VOL01337,25
4775,610,VOL01172,20
4776,610,VOL00279,16
4777,610,VOL00233,20
4778,610,VOL00143,23
4779,611,VOL00412,26
4780,611,VOL02254,22
4781,611,VOL02225,22
4782,611,VOL01337,50
4783,611,VOL01172,41
4784,611,VOL00279,33
4785,611,VOL00233,40
4786,611,VOL00143,46
4787,612,VOL00412,26
4788,612,VOL02254,22
4789,612,VOL02225,22
4790,612,VOL01337,50
4791,612,VOL01172,41
4792,612,VOL00279,33
4793,612,VOL00233,40
4794,612,VOL00143,46
4795,613,VOL00412,13
4796,613,VOL02254,11
4797,613,VOL02225,11
4798,613,VOL01337,25
4799,613,VOL01172,20
4800,613,VOL00279,16
4801,614,VOL00412,13
4802,614,VOL02254,11
4803,614,VOL02225,11
4804,614,VOL01337,25
4805,614,VOL01172,20
4806,614,VOL00279,16
4807,615,VOL00412,26
4808,615,VOL02254,22
4809,615,VOL02225,22
4810,615,VOL01337,50
4811,615,VOL01172,41
4812,615,VOL00279,33
4813,615,VOL00233,40
4814,615,VOL00143,46
4815,616,VOL00412,26
4816,616,VOL02254,22
4817,616,VOL02225,22
4818,616,VOL01337,50
4819,616,VOL01172,41
4820,616,VOL00279,33
4821,616,VOL00233,40
4822,616,VOL00143,46
4823,616,VOL01066,34
4824,616,VOL00133,36
4825,617,VOL00412,26
4826,617,VOL02254,22
4827,617,VOL02225,22
4828,617,VOL01337,50
4829,618,VOL00412,58
4830,618,VOL02254,50
4831,618,VOL02225,50
4832,618,VOL01337,112
4833,618,VOL01172,91
4834,618,VOL00279,74
4835,618,VOL00233,91
4836,618,VOL00143,104
4837,618,VOL00133,81
4838,618,VOL02888,80
4839,618,VOL00998,66
4840,619,VOL00412,26
4841,619,VOL02254,22
4842,619,VOL02225,22
4843,619,VOL01337,50
4844,619,VOL01172,41
4845,619,VOL00279,33
4846,619,VOL00389,34
4847,619,VOL00233,40
4848,620,VOL00412,45
4849,620,VOL02254,39
4850,620,VOL02225,39
4851,620,VOL01337,87
4852,620,VOL01172,71
4853,620,VOL00279,58
4854,620,VOL00233,71
4855,620,VOL00143,81
4856,620,VOL00133,63
4857,620,VOL02888,63
4858,621,VOL00412,13
4859,621,VOL02254,11
4860,621,VOL02225,11
4861,621,VOL01337,25
4862,621,VOL01172,20
4863,621,VOL00279,16
4864,621,VOL00233,20
4865,621,VOL00143,23
4866,621,VOL01066,17
4867,621,VOL00133,18
4868,622,VOL00412,13
4869,622,VOL02254,11
4870,622,VOL02225,11
4871,622,VOL01337,25
4872,622,VOL01172,20
4873,622,VOL00279,16
4874,622,VOL00233,20
4875,622,VOL00143,23
4876,622,VOL00133,18
4877,622,VOL02888,18
4878,623,VOL00412,13
4879,623,VOL02254,11
4880,623,VOL02225,11
4881,623,VOL01337,25
4882,623,VOL01172,20
4883,623,VOL00279,16
4884,623,VOL00233,20
4885,623,VOL00143,23
4886,623,VOL00133,18
4887,623,VOL02888,18
4888,623,VOL00998,15
4889,624,VOL00412,13
4890,624,VOL02254,11
4891,624,VOL02225,11
4892,624,VOL01337,25
4893,624,VOL01172,20
4894,624,VOL00279,16
4895,624,VOL00233,20
4896,624,VOL00143,23
4897,624,VOL01066,17
4898,624,VOL00133,18
4899,625,VOL00412,58
4900,625,VOL02254,50
4901,625,VOL02225,50
4902,625,VOL01337,112
4903,625,VOL01172,91
4904,625,VOL00279,74
4905,626,VOL00412,26
4906,626,VOL02254,22
4907,626,VOL02225,22
4908,626,VOL01337,50
4909,626,VOL01172,41
4910,626,VOL00279,33
4911,626,VOL00233,40
4912,626,VOL00143,46
4913,626,VOL00133,36
4914,626,VOL02888,36
4915,627,VOL00412,26
4916,627,VOL02254,22
4917,627,VOL02225,22
4918,627,VOL01337,50
4919,627,VOL02918,45
4920,627,VOL01172,41
4921,628,VOL00412,13
4922,628,VOL02254,11
4923,628,VOL02225,11
4924,628,VOL01337,25
4925,628,VOL02918,22
4926,628,VOL01172,20
4927,629,VOL00412,58
4928,629,VOL02254,50
4929,629,VOL02225,50
4930,629,VOL01337,112
4931,629,VOL01172,91
4932,629,VOL00279,74
4933,629,VOL00233,91
4934,629,VOL00143,104
4935,630,VOL00412,58
4936,630,VOL02254,50
4937,630,VOL02225,50
4938,630,VOL01337,112
4939,630,VOL01172,91
4940,630,VOL00279,74
4941,630,VOL00233,91
4942,630,VOL00143,104
4943,630,VOL00133,81
4944,630,VOL02888,80
4945,630,VOL00998,66
4946,631,VOL00412,13
4947,631,VOL02254,11
4948,631,VOL02225,11
4949,631,VOL01337,25
4950,631,VOL01172,20
4951,631,VOL00279,16
4952,632,VOL00412,26
4953,632,VOL02254,22
4954,632,VOL02225,22
4955,632,VOL01337,50
4956,633,VOL00412,13
4957,633,VOL02254,11
4958,633,VOL02225,11
4959,633,VOL01337,25
4960,633,VOL01172,20
4961,633,VOL00279,16
4962,633,VOL00233,20
4963,633,VOL00143,23
4964,633,VOL00133,18
4965,633,VOL02888,18
4966,634,VOL00412,26
4967,634,VOL02254,22
4968,634,VOL02225,22
4969,634,VOL01337,50
4970,634,VOL01172,41
4971,634,VOL00279,33
4972,634,VOL00233,40
4973,634,VOL00143,46
4974,634,VOL01066,34
4975,634,VOL00133,36
4976,635,VOL00412,26
4977,635,VOL02254,22
4978,635,VOL02225,22
4979,635,VOL01337,50
4980,635,VOL01172,41
4981,635,VOL00279,33
4982,635,VOL00233,40
4983,635,VOL00143,46
4984,635,VOL00133,36
4985,635,VOL02888,36
4986,636,VOL00412,45
4987,636,VOL02254,39
4988,636,VOL02225,39
4989,636,VOL01337,87
4990,636,VOL01172,71
4991,636,VOL00279,58
4992,636,VOL00233,71
4993,636,VOL00143,81
4994,636,VOL01066,60
4995,636,VOL00133,63
4996,637,VOL00412,13
4997,637,VOL02254,11
4998,637,VOL02225,11
4999,637,VOL01337,25
5000,637,VOL01172,20
5001,637,VOL00279,16
5002,637,VOL00389,17
5003,637,VOL00233,20
5004,638,VOL00412,13
5005,638,VOL02254,11
5006,638,VOL02225,11
5007,638,VOL01337,25
5008,638,VOL01172,20
5009,638,VOL00279,16
5010,638,VOL00233,20
5011,638,VOL00143,23
5012,638,VOL00133,18
5013,638,VOL02888,18
5014,638,VOL00998,15
5015,639,VOL00412,13
5016,639,VOL02254,11
5017,639,VOL02225,11
5018,639,VOL01337,25
5019,639,VOL02918,22
5020,639,VOL01172,20
5021,640,VOL00412,13
5022,640,VOL02254,11
5023,640,VOL02225,11
5024,640,VOL01337,25
5025,640,VOL01172,20
5026,640,VOL00279,16
5027,640,VOL00233,20
5028,640,VOL00143,23
5029,640,VOL00133,18
5030,640,VOL02888,18
5031,641,VOL00412,45
5032,641,VOL02254,39
5033,641,VOL02225,39
5034,641,VOL01337,87
5035,641,VOL02918,78
5036,641,VOL01172,71
5037,642,VOL00412,13
5038,642,VOL02254,11
5039,642,VOL02225,11
5040,642,VOL01337,25
5041,642,VOL01172,20
5042,642,VOL00279,16
5043,642,VOL00233,20
5044,642,VOL00143,23
5045,642,VOL01066,17
5046,642,VOL00133,18
5047,643,VOL00412,26
5048,643,VOL02254,22
5049,643,VOL02225,22
5050,643,VOL01337,50
5051,643,VOL01172,41
5052,643,VOL00279,33
5053,643,VOL00233,40
5054,643,VOL00143,46
5055,643,VOL00133,36
5056,643,VOL02888,36
5057,644,VOL00412,13
5058,644,VOL02254,11
5059,644,VOL02225,11
5060,644,VOL01337,25
5061,644,VOL01172,20
5062,644,VOL00279,16
5063,645,VOL00412,45
5064,645,VOL02254,39
5065,645,VOL02225,39
5066,645,VOL01337,87
5067,645,VOL01172,71
5068,645,VOL00279,58
5069,645,VOL00233,71
5070,645,VOL00143,81
5071,645,VOL00133,63
5072,645,VOL02888,63
5073,645,VOL00998,51
5074,646,VOL00412,13
5075,646,VOL02254,11
5076,646,VOL02225,11
5077,646,VOL01337,25
5078,646,VOL02918,22
5079,646,VOL01172,20
5080,647,VOL00412,13
5081,647,VOL02254,11
5082,647,VOL02225,11
5083,647,VOL01337,25
5084,647,VOL01172,20
5085,647,VOL00279,16
5086,647,VOL00233,20
5087,647,VOL00143,23
5088,647,VOL00133,18
5089,647,VOL02888,18
5090,647,VOL00998,15
5091,648,VOL00412,26
5092,648,VOL02254,22
5093,648,VOL02225,22
5094,648,VOL01337,50
5095,648,VOL01172,41
5096,648,VOL00279,33
5097,648,VOL00233,40
5098,648,VOL00143,46
5099,648,VOL00133,36
5100,648,VOL02888,36
5101,648,VOL00998,29
5102,649,VOL00412,26
5103,649,VOL02254,22
5104,649,VOL02225,22
5105,649,VOL01337,50
5106,649,VOL01172,41
5107,649,VOL00279,33
5108,649,VOL00233,40
5109,649,VOL00143,46
5110,649,VOL00133,36
5111,649,VOL02888,36
5112,650,VOL00412,13
5113,650,VOL02254,11
5114,650,VOL02225,11
5115,650,VOL01337,25
5116,650,VOL01172,20
5117,650,VOL00279,16
5118,651,VOL00412,45
5119,651,VOL02254,39
5120,651,VOL02225,39
5121,651,VOL01337,87
5122,651,VOL01172,71
5123,651,VOL00279,58
5124,651,VOL00233,71
5125,651,VOL00143,81
5126,651,VOL01066,60
5127,651,VOL00133,63
5128,652,VOL00412,13
5129,652,VOL02254,11
5130,652,VOL02225,11
5131,652,VOL01337,25
5132,652,VOL01172,20
5133,652,VOL00279,16
5134,652,VOL00233,20
5135,652,VOL00143,23
5136,652,VOL01066,17
5137,652,VOL00133,18
5138,653,VOL00412,13
5139,653,VOL02254,11
5140,653,VOL02225,11
5141,653,VOL01337,25
5142,653,VOL01172,20
5143,653,VOL00279,16
5144,653,VOL00389,17
5145,653,VOL00233,20
5146,654,VOL00412,13
5147,654,VOL02254,11
5148,654,VOL02225,11
5149,654,VOL01337,25
5150,654,VOL01172,20
5151,654,VOL00279,16
5152,654,VOL00233,20
5153,654,VOL00143,23
5154,654,VOL00133,18
5155,654,VOL02888,18
5156,655,VOL00412,45
5157,655,VOL02254,39
5158,655,VOL02225,39
5159,655,VOL01337,87
5160,655,VOL01172,71
5161,655,VOL00279,58
5162,655,VOL00233,71
5163,655,VOL00143,81
5164,656,VOL00412,13
5165,656,VOL02254,11
5166,656,VOL02225,11
5167,656,VOL01337,25
5168,656,VOL01172,20
5169,656,VOL00279,16
5170,656,VOL00233,20
5171,656,VOL00143,23
5172,657,VOL00412,13
5173,657,VOL02254,11
5174,657,VOL02225,11
5175,657,VOL01337,25
5176,658,VOL00412,26
5177,658,VOL02254,22
5178,658,VOL02225,22
5179,658,VOL01337,50
5180,658,VOL01172,41
5181,658,VOL00279,33
5182,658,VOL00233,40
5183,658,VOL00143,46
5184,659,VOL00412,58
5185,659,VOL02254,50
5186,659,VOL02225,50
5187,659,VOL01337,112
5188,659,VOL01172,91
5189,659,VOL00279,74
5190,659,VOL00233,91
5191,659,VOL00143,104
5192,659,VOL00133,81
5193,659,VOL02888,80
5194,659,VOL00998,66
5195,660,VOL00412,26
5196,660,VOL02254,22
5197,660,VOL02225,22
5198,660,VOL01337,50
5199,660,VOL01172,41
5200,660,VOL00279,33
5201,660,VOL00389,34
5202,660,VOL00233,40
5203,661,VOL00412,13
5204,661,VOL02254,11
5205,661,VOL02225,11
5206,661,VOL01337,25
5207,661,VOL01172,20
5208,661,VOL00279,16
5209,662,VOL00412,45
5210,662,VOL02254,39
5211,662,VOL02225,39
5212,662,VOL01337,87
5213,662,VOL01172,71
5214,662,VOL00279,58
5215,663,VOL00412,45
5216,663,VOL02254,39
5217,663,VOL02225,39
5218,663,VOL01337,87
5219,663,VOL01172,71
5220,663,VOL00279,58
5221,663,VOL00233,71
5222,663,VOL00143,81
5223,663,VOL00133,63
5224,663,VOL02888,63
5225,663,VOL00998,51
5226,664,VOL00412,58
5227,664,VOL02254,50
5228,664,VOL02225,50
5229,664,VOL01337,112
5230,665,VOL00412,45
5231,665,VOL02254,39
5232,665,VOL02225,39
5233,665,VOL01337,87
5234,665,VOL01172,71
5235,665,VOL00279,58
5236,665,VOL00233,71
5237,665,VOL00143,81
5238,666,VOL00412,13
5239,666,VOL02254,11
5240,666,VOL02225,11
5241,666,VOL01337,25
5242,666,VOL01172,20
5243,666,VOL00279,16
5244,666,VOL00233,20
5245,666,VOL00143,23
5246,666,VOL01066,17
5247,666,VOL00133,18
5248,667,VOL00412,13
5249,667,VOL02254,11
5250,667,VOL02225,11
5251,667,VOL01337,25
5252,667,VOL01172,20
5253,667,VOL00279,16
5254,668,VOL00412,26
5255,668,VOL02254,22
5256,668,VOL02225,22
5257,668,VOL01337,50
5258,668,VOL01172,41
5259,668,VOL00279,33
5260,668,VOL00389,34
5261,668,VOL00233,40
5262,669,VOL00412,58
5263,669,VOL02254,50
5264,669,VOL02225,50
5265,669,VOL01337,112
5266,669,VOL01172,91
5267,669,VOL00279,74
5268,669,VOL00389,77
5269,669,VOL00233,91
5270,670,VOL00412,45
5271,670,VOL02254,39
5272,670,VOL02225,39
5273,670,VOL01337,87
5274,670,VOL01172,71
5275,670,VOL00279,58
5276,670,VOL00233,71
5277,670,VOL00143,81
5278,670,VOL00133,63
5279,670,VOL02888,63
5280,671,VOL00412,58
5281,671,VOL02254,50
5282,671,VOL02225,50
5283,671,VOL01337,112
5284,671,VOL01172,91
5285,671,VOL00279,74
5286,671,VOL00233,91
5287,671,VOL00143,104
5288,671,VOL00133,81
5289,671,VOL02888,80
5290,671,VOL00998,66
5291,672,VOL00412,13
5292,672,VOL02254,11
5293,672,VOL02225,11
5294,672,VOL01337,25
5295,672,VOL01172,20
5296,672,VOL00279,16
5297,672,VOL00233,20
5298,672,VOL00143,23
5299,672,VOL00133,18
5300,672,VOL02888,18
5301,672,VOL00998,15
5302,673,VOL00412,45
5303,673,VOL02254,39
5304,673,VOL02225,39
5305,673,VOL01337,87
5306,673,VOL01172,71
5307,673,VOL00279,58
5308,673,VOL00389,60
5309,673,VOL00233,71
5310,674,VOL00412,26
5311,674,VOL02254,22
5312,674,VOL02225,22
5313,674,VOL01337,50
5314,675,VOL00412,45
5315,675,VOL02254,39
5316,675,VOL02225,39
5317,675,VOL01337,87
5318,675,VOL01172,71
5319,675,VOL00279,58
5320,675,VOL00233,71
5321,675,VOL00143,81
5322,675,VOL00133,63
5323,675,VOL02888,63
5324,676,VOL00412,13
5325,676,VOL02254,11
5326,676,VOL02225,11
5327,676,VOL01337,25
5328,676,VOL01172,20
5329,676,VOL00279,16
5330,676,VOL00233,20
5331,676,VOL00143,23
5332,676,VOL00133,18
5333,676,VOL02888,18
5334,677,VOL00412,26
5335,677,VOL02254,22
5336,677,VOL02225,22
5337,677,VOL01337,50
5338,677,VOL01172,41
5339,677,VOL00279,33
5340,677,VOL00233,40
5341,677,VOL00143,46
5342,678,VOL00412,26
5343,678,VOL02254,22
5344,678,VOL02225,22
5345,678,VOL01337,50
5346,678,VOL01172,41
5347,678,VOL00279,33
5348,678,VOL00233,40
5349,678,VOL00143,46
5350,678,VOL00133,36
5351,678,VOL02888,36
5352,679,VOL00412,26
5353,679,VOL02254,22
5354,679,VOL02225,22
5355,679,VOL01337,50
5356,679,VOL01172,41
5357,679,VOL00279,33
5358,679,VOL00233,40
5359,679,VOL00143,46
5360,680,VOL00412,13
5361,680,VOL02254,11
5362,680,VOL02225,11
5363,680,VOL01337,25
5364,681,VOL00412,26
5365,681,VOL02254,22
5366,681,VOL02225,22
5367,681,VOL01337,50
5368,681,VOL02918,45
5369,681,VOL01172,41
5370,682,VOL00412,13
5371,682,VOL02254,11
5372,682,VOL02225,11
5373,682,VOL01337,25
5374,683,VOL00412,13
5375,683,VOL02254,11
5376,683,VOL02225,11
5377,683,VOL01337,25
5378,683,VOL01172,20
5379,683,VOL00279,16
5380,683,VOL00233,20
5381,683,VOL00143,23
5382,683,VOL00133,18
5383,683,VOL02888,18
5384,683,VOL00998,15
5385,684,VOL00412,13
5386,684,VOL02254,11
5387,684,VOL02225,11
5388,684,VOL01337,25
5389,684,VOL01172,20
5390,684,VOL00279,16
5391,685,VOL00412,13
5392,685,VOL02254,11
5393,685,VOL02225,11
5394,685,VOL01337,25
5395,685,VOL01172,20
5396,685,VOL00279,16
5397,685,VOL00233,20
5398,685,VOL00143,23
5399,685,VOL00133,18
5400,685,VOL02888,18
5401,685,VOL00998,15
5402,686,VOL00412,26
5403,686,VOL02254,22
5404,686,VOL02225,22
5405,686,VOL01337,50
5406,687,VOL00412,13
5407,687,VOL02254,11
5408,687,VOL02225,11
5409,687,VOL01337,25
5410,687,VOL02918,22
5411,687,VOL01172,20
5412,688,VOL00412,26
5413,688,VOL02254,22
5414,688,VOL02225,22
5415,688,VOL01337,50
5416,688,VOL01172,41
5417,688,VOL00279,33
5418,688,VOL00389,34
5419,688,VOL00233,40
5420,689,VOL00412,13
5421,689,VOL02254,11
5422,689,VOL02225,11
5423,689,VOL01337,25
5424,690,VOL00412,13
5425,690,VOL02254,11
5426,690,VOL02225,11
5427,690,VOL01337,25
5428,690,VOL01172,20
5429,690,VOL00279,16
5430,690,VOL00389,17
5431,690,VOL00233,20
5432,691,VOL00412,45
5433,691,VOL02254,39
5434,691,VOL02225,39
5435,691,VOL01337,87
5436,691,VOL01172,71
5437,691,VOL00279,58
5438,691,VOL00233,71
5439,691,VOL00143,81
5440,691,VOL01066,60
5441,691,VOL00133,63
5442,692,VOL00412,26
5443,692,VOL02254,22
5444,692,VOL02225,22
5445,692,VOL01337,50
5446,692,VOL01172,41
5447,692,VOL00279,33
5448,692,VOL00233,40
5449,692,VOL00143,46
5450,693,VOL00412,13
